,parent,daughter,count
6019,205.2,95.0,1
6020,205.2,95.1,1
6021,205.2,101.1,1
6022,205.2,105.1,1
6023,205.2,107.1,1
6024,205.2,109.1,2
6025,205.2,111.1,1
6026,205.2,117.1,1
6027,205.2,118.1,1
6028,205.2,119.1,1
6029,205.2,121.1,1
6030,205.2,123.1,2
6031,205.2,128.3,1
6032,205.2,131.1,1
6033,205.2,133.1,1
6034,205.2,135.1,2
6035,205.2,137.1,1
6036,205.2,141.1,1
6037,205.2,143.1,1
6038,205.2,144.1,1
6039,205.2,145.1,1
6040,205.2,146.1,1
6041,205.2,147.1,2
6042,205.2,151.1,1
6043,205.2,155.1,1
6044,205.2,157.1,1
6045,205.2,159.1,2
6046,205.2,161.1,1
6047,205.2,163.1,1
6048,205.2,165.1,1
6049,205.2,169.1,1
6050,205.2,171.1,1
6051,205.2,173.1,1
6052,205.2,175.1,1
6053,205.2,181.1,1
6054,205.2,183.1,1
6055,205.2,185.1,1
6056,205.2,187.1,1
6057,205.2,188.1,1
6058,205.2,191.1,1
6059,205.2,193.1,1
6060,205.2,197.1,1
6061,205.2,199.1,1
6062,205.2,200.6,1
6063,206.2,81.0,2
6064,206.2,89.1,2
6065,206.2,94.0,2
6066,206.2,133.1,2
6067,206.2,136.1,2
6068,206.2,150.1,2
6069,206.2,164.1,2
6070,206.2,178.1,2
6071,206.2,195.1,2
6072,207.0,139.0,1
6073,207.0,181.0,1
6074,207.0,193.0,1
6075,207.1,55.1,3
6076,207.1,57.1,3
6077,207.1,67.1,7
6078,207.1,69.0,3
6079,207.1,69.1,8
6080,207.1,71.1,1
6081,207.1,79.1,4
6082,207.1,81.1,8
6083,207.1,82.1,1
6084,207.1,83.0,4
6085,207.1,83.1,8
6086,207.1,85.1,2
6087,207.1,89.1,3
6088,207.1,91.1,5
6089,207.1,91.5,1
6090,207.1,93.1,7
6091,207.1,95.0,4
6092,207.1,95.1,9
6093,207.1,97.1,7
6094,207.1,105.1,6
6095,207.1,107.0,3
6096,207.1,107.1,7
6097,207.1,109.0,2
6098,207.1,109.1,12
6099,207.1,111.1,6
6100,207.1,117.1,4
6101,207.1,119.0,2
6102,207.1,119.1,6
6103,207.1,121.1,12
6104,207.1,123.1,9
6105,207.1,124.0,1
6106,207.1,125.1,6
6107,207.1,129.1,2
6108,207.1,131.1,5
6109,207.1,133.1,8
6110,207.1,135.1,9
6111,207.1,137.1,6
6112,207.1,139.1,2
6113,207.1,141.1,1
6114,207.1,143.1,5
6115,207.1,144.1,4
6116,207.1,145.1,6
6117,207.1,147.0,2
6118,207.1,147.1,7
6119,207.1,149.1,5
6120,207.1,151.1,5
6121,207.1,153.1,1
6122,207.1,155.1,5
6123,207.1,156.1,1
6124,207.1,157.1,6
6125,207.1,158.1,2
6126,207.1,159.1,10
6127,207.1,161.1,9
6128,207.1,163.1,4
6129,207.1,165.1,5
6130,207.1,167.1,5
6131,207.1,169.1,6
6132,207.1,170.1,1
6133,207.1,171.1,8
6134,207.1,173.1,7
6135,207.1,175.0,2
6136,207.1,175.1,6
6137,207.1,177.1,1
6138,207.1,179.1,3
6139,207.1,181.1,4
6140,207.1,182.1,4
6141,207.1,183.1,5
6142,207.1,185.1,7
6143,207.1,187.1,6
6144,207.1,189.1,8
6145,207.1,191.1,2
6146,207.1,193.1,2
6147,207.1,195.1,6
6148,207.1,196.1,1
6149,207.1,197.1,7
6150,207.1,199.1,3
6151,207.1,200.1,1
6152,207.1,201.1,2
6153,207.1,201.2,1
6154,207.1,203.1,6
6155,207.1,207.1,1
6156,208.1,123.0,1
6157,208.1,147.0,1
6158,208.1,190.1,1
6159,208.1,191.1,1
6160,209.0,85.0,1
6161,209.0,91.0,1
6162,209.0,95.0,1
6163,209.0,109.1,1
6164,209.0,119.1,1
6165,209.0,123.1,1
6166,209.0,137.1,1
6167,209.0,145.1,1
6168,209.0,147.1,1
6169,209.0,157.1,1
6170,209.0,158.9,1
6171,209.0,159.1,1
6172,209.0,171.1,1
6173,209.0,173.1,1
6174,209.0,175.1,1
6175,209.0,176.9,1
6176,209.0,186.9,1
6177,209.0,187.1,1
6178,209.0,189.1,1
6179,209.0,190.9,1
6180,209.0,197.1,1
6181,209.0,199.1,1
6182,209.0,204.9,1
6183,209.1,55.1,12
6184,209.1,56.7,1
6185,209.1,57.1,5
6186,209.1,59.0,1
6187,209.1,67.1,21
6188,209.1,69.0,3
6189,209.1,69.1,24
6190,209.1,71.0,2
6191,209.1,71.1,3
6192,209.1,79.1,22
6193,209.1,81.1,24
6194,209.1,83.0,4
6195,209.1,83.1,11
6196,209.1,85.1,4
6197,209.1,89.1,7
6198,209.1,91.0,1
6199,209.1,91.1,23
6200,209.1,91.5,1
6201,209.1,93.1,24
6202,209.1,95.0,17
6203,209.1,95.1,25
6204,209.1,97.1,14
6205,209.1,99.0,2
6206,209.1,101.1,1
6207,209.1,105.1,24
6208,209.1,107.1,24
6209,209.1,109.1,38
6210,209.1,111.1,3
6211,209.1,117.1,19
6212,209.1,119.1,25
6213,209.1,121.1,33
6214,209.1,123.1,24
6215,209.1,124.0,1
6216,209.1,125.1,3
6217,209.1,127.1,1
6218,209.1,128.3,1
6219,209.1,129.1,7
6220,209.1,131.1,24
6221,209.1,132.1,1
6222,209.1,133.1,30
6223,209.1,135.1,37
6224,209.1,137.1,10
6225,209.1,139.1,4
6226,209.1,141.1,1
6227,209.1,142.1,8
6228,209.1,143.1,23
6229,209.1,144.1,8
6230,209.1,145.1,24
6231,209.1,147.1,30
6232,209.1,149.1,9
6233,209.1,151.1,3
6234,209.1,155.1,13
6235,209.1,156.1,9
6236,209.1,157.1,24
6237,209.1,158.1,4
6238,209.1,159.1,27
6239,209.1,161.1,30
6240,209.1,163.1,4
6241,209.1,165.1,8
6242,209.1,167.1,6
6243,209.1,169.1,24
6244,209.1,170.1,2
6245,209.1,171.0,1
6246,209.1,171.1,24
6247,209.1,173.1,27
6248,209.1,175.1,27
6249,209.1,177.1,1
6250,209.1,177.2,2
6251,209.1,181.1,10
6252,209.1,182.1,3
6253,209.1,183.1,22
6254,209.1,185.1,22
6255,209.1,187.1,22
6256,209.1,189.1,3
6257,209.1,189.2,2
6258,209.1,191.1,1
6259,209.1,193.1,2
6260,209.1,194.1,1
6261,209.1,195.1,17
6262,209.1,196.1,3
6263,209.1,197.1,24
6264,209.1,199.1,17
6265,209.1,200.6,1
6266,209.1,201.1,1
6267,209.1,201.2,8
6268,209.1,203.1,5
6269,209.1,203.2,1
6270,209.1,205.2,1
6271,209.1,207.1,5
6272,209.2,81.1,1
6273,209.2,85.0,3
6274,209.2,95.0,1
6275,209.2,97.0,1
6276,209.2,99.0,2
6277,209.2,103.0,2
6278,209.2,107.1,1
6279,209.2,109.0,1
6280,209.2,109.1,4
6281,209.2,121.1,1
6282,209.2,123.1,1
6283,209.2,127.0,2
6284,209.2,133.1,1
6285,209.2,135.1,2
6286,209.2,145.0,2
6287,209.2,149.1,1
6288,209.2,151.1,1
6289,209.2,153.1,1
6290,209.2,163.1,2
6291,209.2,167.1,1
6292,209.2,173.1,1
6293,209.2,187.1,1
6294,209.2,191.1,3
6295,209.2,197.1,1
6296,211.0,84.1,1
6297,211.0,136.9,1
6298,211.0,154.9,1
6299,211.0,173.0,2
6300,211.0,191.0,1
6301,211.1,55.1,9
6302,211.1,56.7,1
6303,211.1,57.1,4
6304,211.1,59.0,1
6305,211.1,67.1,15
6306,211.1,69.0,3
6307,211.1,69.1,17
6308,211.1,71.0,3
6309,211.1,71.1,2
6310,211.1,79.1,17
6311,211.1,81.1,18
6312,211.1,83.0,4
6313,211.1,83.1,8
6314,211.1,85.1,3
6315,211.1,89.1,6
6316,211.1,91.0,1
6317,211.1,91.1,19
6318,211.1,91.5,1
6319,211.1,93.1,19
6320,211.1,95.0,12
6321,211.1,95.1,20
6322,211.1,97.1,10
6323,211.1,99.0,2
6324,211.1,101.1,1
6325,211.1,105.1,19
6326,211.1,107.1,19
6327,211.1,109.1,29
6328,211.1,111.1,3
6329,211.1,117.1,14
6330,211.1,119.1,20
6331,211.1,121.1,23
6332,211.1,123.1,20
6333,211.1,124.0,1
6334,211.1,125.1,3
6335,211.1,128.3,1
6336,211.1,129.1,5
6337,211.1,131.1,19
6338,211.1,132.1,1
6339,211.1,133.1,21
6340,211.1,135.1,29
6341,211.1,137.1,10
6342,211.1,139.1,3
6343,211.1,141.1,1
6344,211.1,142.1,4
6345,211.1,143.1,19
6346,211.1,144.1,6
6347,211.1,145.1,19
6348,211.1,147.1,25
6349,211.1,149.1,8
6350,211.1,151.1,3
6351,211.1,155.1,12
6352,211.1,156.1,8
6353,211.1,157.1,19
6354,211.1,158.1,4
6355,211.1,159.1,22
6356,211.1,161.1,22
6357,211.1,163.1,4
6358,211.1,165.1,7
6359,211.1,167.1,6
6360,211.1,169.1,19
6361,211.1,170.1,2
6362,211.1,171.0,1
6363,211.1,171.1,19
6364,211.1,173.1,20
6365,211.1,175.1,20
6366,211.1,180.1,2
6367,211.1,181.1,8
6368,211.1,182.1,3
6369,211.1,183.1,18
6370,211.1,185.1,19
6371,211.1,187.1,18
6372,211.1,189.1,2
6373,211.1,191.1,1
6374,211.1,193.1,2
6375,211.1,195.1,15
6376,211.1,196.1,3
6377,211.1,197.1,17
6378,211.1,199.1,12
6379,211.1,200.6,1
6380,211.1,201.1,1
6381,211.1,201.2,7
6382,211.1,203.1,3
6383,211.1,205.2,1
6384,211.1,207.1,4
6385,211.1,209.1,17
6386,212.1,85.0,1
6387,212.1,200.1,1
6388,212.2,58.1,1
6389,212.2,82.1,1
6390,212.2,91.1,1
6391,212.2,182.1,1
6392,213.0,57.0,1
6393,213.0,143.0,1
6394,213.0,161.0,1
6395,213.0,163.0,1
6396,213.0,169.0,1
6397,213.0,185.0,1
6398,213.0,187.0,1
6399,213.0,203.0,1
6400,213.1,55.1,2
6401,213.1,57.1,3
6402,213.1,67.1,6
6403,213.1,69.0,2
6404,213.1,69.1,5
6405,213.1,71.0,4
6406,213.1,71.1,2
6407,213.1,79.1,4
6408,213.1,81.1,7
6409,213.1,83.0,3
6410,213.1,83.1,5
6411,213.1,85.1,2
6412,213.1,89.1,1
6413,213.1,91.1,6
6414,213.1,93.1,7
6415,213.1,95.0,3
6416,213.1,95.1,7
6417,213.1,97.1,7
6418,213.1,105.1,7
6419,213.1,107.1,8
6420,213.1,109.1,11
6421,213.1,111.1,2
6422,213.1,117.1,3
6423,213.1,119.1,7
6424,213.1,121.1,9
6425,213.1,123.1,5
6426,213.1,125.1,6
6427,213.1,129.1,2
6428,213.1,131.1,5
6429,213.1,133.1,5
6430,213.1,135.1,10
6431,213.1,137.1,6
6432,213.1,139.1,1
6433,213.1,141.1,1
6434,213.1,142.1,1
6435,213.1,143.1,5
6436,213.1,144.1,3
6437,213.1,145.1,5
6438,213.1,147.1,8
6439,213.1,149.1,9
6440,213.1,151.1,2
6441,213.1,153.1,1
6442,213.1,155.1,6
6443,213.1,156.1,3
6444,213.1,157.1,6
6445,213.1,158.1,1
6446,213.1,159.1,11
6447,213.1,161.1,6
6448,213.1,163.1,3
6449,213.1,165.1,4
6450,213.1,167.1,3
6451,213.1,169.1,6
6452,213.1,170.1,1
6453,213.1,171.1,7
6454,213.1,173.1,6
6455,213.1,175.1,6
6456,213.1,177.1,1
6457,213.1,179.1,1
6458,213.1,180.1,2
6459,213.1,181.1,4
6460,213.1,182.1,2
6461,213.1,183.1,5
6462,213.1,185.1,8
6463,213.1,187.1,6
6464,213.1,189.1,4
6465,213.1,191.1,1
6466,213.1,193.1,1
6467,213.1,195.1,8
6468,213.1,196.1,2
6469,213.1,197.1,3
6470,213.1,199.1,4
6471,213.1,201.1,2
6472,213.1,203.1,4
6473,213.1,207.1,4
6474,213.1,209.1,3
6475,213.1,211.1,5
6476,213.2,55.1,3
6477,213.2,67.1,3
6478,213.2,69.0,1
6479,213.2,69.1,4
6480,213.2,71.0,1
6481,213.2,79.1,3
6482,213.2,81.1,4
6483,213.2,83.0,2
6484,213.2,83.1,2
6485,213.2,85.0,4
6486,213.2,85.1,2
6487,213.2,89.1,1
6488,213.2,91.0,1
6489,213.2,91.1,4
6490,213.2,93.1,6
6491,213.2,95.0,4
6492,213.2,95.1,9
6493,213.2,97.1,2
6494,213.2,99.1,2
6495,213.2,105.1,6
6496,213.2,107.1,9
6497,213.2,109.1,9
6498,213.2,111.1,1
6499,213.2,117.1,3
6500,213.2,119.1,7
6501,213.2,121.1,10
6502,213.2,123.1,5
6503,213.2,125.1,1
6504,213.2,129.1,1
6505,213.2,131.1,5
6506,213.2,133.1,6
6507,213.2,135.1,7
6508,213.2,137.1,6
6509,213.2,139.1,1
6510,213.2,142.1,1
6511,213.2,143.1,6
6512,213.2,144.1,2
6513,213.2,145.0,1
6514,213.2,145.1,7
6515,213.2,147.1,6
6516,213.2,149.1,2
6517,213.2,155.1,4
6518,213.2,156.1,2
6519,213.2,157.1,7
6520,213.2,158.1,3
6521,213.2,158.9,1
6522,213.2,159.1,8
6523,213.2,161.1,5
6524,213.2,165.1,2
6525,213.2,167.1,2
6526,213.2,169.1,3
6527,213.2,170.1,2
6528,213.2,171.1,6
6529,213.2,173.1,8
6530,213.2,174.1,1
6531,213.2,175.1,7
6532,213.2,176.9,1
6533,213.2,177.1,2
6534,213.2,177.2,3
6535,213.2,181.1,2
6536,213.2,182.1,2
6537,213.2,183.1,5
6538,213.2,185.1,3
6539,213.2,186.9,1
6540,213.2,187.1,6
6541,213.2,189.1,2
6542,213.2,190.9,1
6543,213.2,191.1,1
6544,213.2,193.0,1
6545,213.2,193.1,1
6546,213.2,195.1,3
6547,213.2,195.2,3
6548,213.2,196.1,2
6549,213.2,197.1,5
6550,213.2,199.1,6
6551,213.2,201.1,2
6552,213.2,201.2,1
6553,213.2,203.1,2
6554,213.2,204.9,1
6555,213.2,207.1,1
6556,213.2,209.0,1
6557,213.2,209.1,3
6558,213.2,211.1,3
6559,213.2,213.1,1
6560,213.9,55.1,3
6561,213.9,55.9,3
6562,213.9,57.0,1
6563,213.9,67.1,3
6564,213.9,69.1,3
6565,213.9,79.1,3
6566,213.9,80.1,1
6567,213.9,81.0,1
6568,213.9,81.1,3
6569,213.9,82.1,1
6570,213.9,83.0,2
6571,213.9,83.1,3
6572,213.9,86.1,1
6573,213.9,91.1,3
6574,213.9,93.1,3
6575,213.9,94.1,1
6576,213.9,95.0,1
6577,213.9,95.1,4
6578,213.9,104.1,1
6579,213.9,105.1,2
6580,213.9,107.1,4
6581,213.9,108.1,1
6582,213.9,109.1,5
6583,213.9,111.0,1
6584,213.9,119.1,2
6585,213.9,121.1,4
6586,213.9,122.1,1
6587,213.9,129.5,1
6588,213.9,133.1,3
6589,213.9,135.1,3
6590,213.9,136.1,1
6591,213.9,137.1,1
6592,213.9,138.5,1
6593,213.9,147.1,1
6594,213.9,149.1,3
6595,213.9,150.1,1
6596,213.9,151.1,1
6597,213.9,157.5,1
6598,213.9,159.1,1
6599,213.9,161.1,2
6600,213.9,165.1,1
6601,213.9,177.1,1
6602,213.9,179.1,1
6603,213.9,183.9,4
6604,213.9,184.1,1
6605,213.9,195.1,1
6606,213.9,201.9,4
6607,214.9,85.0,3
6608,214.9,158.9,3
6609,214.9,176.9,3
6610,214.9,186.9,3
6611,214.9,194.9,1
6612,214.9,204.9,3
6613,215.0,57.0,1
6614,215.0,85.0,1
6615,215.0,105.0,1
6616,215.0,179.0,1
6617,215.0,197.0,1
6618,215.1,84.0,1
6619,215.1,84.1,1
6620,215.1,85.0,1
6621,215.1,91.0,1
6622,215.1,95.0,1
6623,215.1,109.1,1
6624,215.1,119.1,1
6625,215.1,123.1,1
6626,215.1,137.1,1
6627,215.1,145.0,1
6628,215.1,145.1,1
6629,215.1,147.1,1
6630,215.1,157.1,1
6631,215.1,158.9,1
6632,215.1,159.1,1
6633,215.1,169.1,1
6634,215.1,171.1,1
6635,215.1,173.1,1
6636,215.1,175.1,1
6637,215.1,176.9,1
6638,215.1,177.1,1
6639,215.1,186.9,1
6640,215.1,187.1,1
6641,215.1,189.1,1
6642,215.1,190.9,1
6643,215.1,197.1,1
6644,215.1,199.0,1
6645,215.1,199.1,1
6646,215.1,204.9,1
6647,215.1,209.0,1
6648,215.1,213.2,1
6649,215.2,55.1,1
6650,215.2,67.1,3
6651,215.2,69.1,3
6652,215.2,79.1,2
6653,215.2,81.1,3
6654,215.2,83.1,3
6655,215.2,91.1,2
6656,215.2,93.1,3
6657,215.2,95.0,1
6658,215.2,95.1,3
6659,215.2,97.1,2
6660,215.2,105.1,3
6661,215.2,107.1,3
6662,215.2,109.1,4
6663,215.2,117.1,1
6664,215.2,119.1,3
6665,215.2,121.1,4
6666,215.2,123.1,4
6667,215.2,131.1,2
6668,215.2,133.1,3
6669,215.2,135.1,4
6670,215.2,137.1,2
6671,215.2,143.1,1
6672,215.2,145.1,3
6673,215.2,147.1,3
6674,215.2,149.1,2
6675,215.2,157.1,2
6676,215.2,159.1,3
6677,215.2,161.1,4
6678,215.2,163.1,2
6679,215.2,169.1,1
6680,215.2,171.1,2
6681,215.2,173.1,2
6682,215.2,175.1,3
6683,215.2,177.2,3
6684,215.2,185.1,2
6685,215.2,187.1,1
6686,215.2,189.2,3
6687,215.2,199.1,1
6688,215.2,201.2,2
6689,215.2,203.2,2
6690,216.9,62.1,1
6691,216.9,67.1,1
6692,216.9,80.9,1
6693,216.9,81.1,1
6694,216.9,85.0,3
6695,216.9,93.1,2
6696,216.9,95.1,2
6697,216.9,105.1,1
6698,216.9,107.1,1
6699,216.9,109.1,1
6700,216.9,119.1,1
6701,216.9,121.1,1
6702,216.9,135.1,1
6703,216.9,143.1,1
6704,216.9,145.1,1
6705,216.9,157.1,1
6706,216.9,159.1,1
6707,216.9,173.1,1
6708,216.9,193.0,1
6709,216.9,194.0,1
6710,216.9,199.1,1
6711,216.9,213.2,1
6712,217.0,80.9,1
6713,217.0,85.0,1
6714,217.0,194.0,1
6715,217.0,216.9,1
6716,217.1,55.1,1
6717,217.1,57.1,1
6718,217.1,67.1,1
6719,217.1,69.1,1
6720,217.1,71.1,1
6721,217.1,80.9,1
6722,217.1,81.1,1
6723,217.1,83.0,1
6724,217.1,83.1,1
6725,217.1,85.0,1
6726,217.1,85.1,1
6727,217.1,93.1,1
6728,217.1,95.1,1
6729,217.1,97.1,1
6730,217.1,105.1,1
6731,217.1,107.1,1
6732,217.1,109.1,2
6733,217.1,111.1,1
6734,217.1,119.1,1
6735,217.1,121.1,2
6736,217.1,123.1,2
6737,217.1,125.1,2
6738,217.1,133.1,1
6739,217.1,135.1,1
6740,217.1,137.1,2
6741,217.1,139.1,1
6742,217.1,141.1,1
6743,217.1,149.1,2
6744,217.1,151.1,1
6745,217.1,153.1,1
6746,217.1,157.1,1
6747,217.1,159.1,2
6748,217.1,161.1,1
6749,217.1,163.1,1
6750,217.1,165.1,1
6751,217.1,167.1,1
6752,217.1,169.1,1
6753,217.1,171.1,1
6754,217.1,175.1,1
6755,217.1,177.1,1
6756,217.1,179.1,1
6757,217.1,181.1,1
6758,217.1,185.1,2
6759,217.1,187.1,1
6760,217.1,189.1,1
6761,217.1,191.1,1
6762,217.1,194.0,1
6763,217.1,195.1,1
6764,217.1,199.1,1
6765,217.1,201.1,1
6766,217.1,203.1,2
6767,217.1,207.1,1
6768,217.1,213.1,1
6769,217.1,216.9,1
6770,217.1,217.0,1
6771,217.2,55.1,2
6772,217.2,57.1,1
6773,217.2,67.1,3
6774,217.2,69.1,3
6775,217.2,71.1,1
6776,217.2,79.1,2
6777,217.2,81.1,3
6778,217.2,83.1,1
6779,217.2,89.1,1
6780,217.2,91.1,2
6781,217.2,93.1,3
6782,217.2,95.0,1
6783,217.2,95.1,3
6784,217.2,97.1,2
6785,217.2,99.0,1
6786,217.2,105.1,3
6787,217.2,107.1,3
6788,217.2,109.1,4
6789,217.2,117.1,2
6790,217.2,119.1,3
6791,217.2,121.1,4
6792,217.2,123.1,4
6793,217.2,131.1,2
6794,217.2,133.1,4
6795,217.2,135.1,4
6796,217.2,137.1,2
6797,217.2,143.1,2
6798,217.2,145.1,3
6799,217.2,147.1,3
6800,217.2,149.1,1
6801,217.2,151.1,1
6802,217.2,155.1,1
6803,217.2,156.1,1
6804,217.2,157.1,2
6805,217.2,159.1,3
6806,217.2,161.1,4
6807,217.2,163.1,1
6808,217.2,169.1,2
6809,217.2,171.1,2
6810,217.2,173.1,2
6811,217.2,175.1,3
6812,217.2,177.2,1
6813,217.2,181.1,1
6814,217.2,183.1,2
6815,217.2,185.1,2
6816,217.2,187.1,3
6817,217.2,189.2,1
6818,217.2,195.1,1
6819,217.2,197.1,2
6820,217.2,199.1,2
6821,217.2,201.2,1
6822,217.2,203.2,1
6823,217.2,209.1,2
6824,217.2,211.1,2
6825,217.2,215.2,1
6826,218.9,85.0,2
6827,218.9,95.1,1
6828,218.9,135.1,1
6829,218.9,145.1,1
6830,218.9,158.9,1
6831,218.9,163.1,1
6832,218.9,191.0,1
6833,219.0,57.0,1
6834,219.0,99.0,5
6835,219.0,111.0,2
6836,219.0,117.0,2
6837,219.0,129.0,2
6838,219.0,131.0,1
6839,219.0,135.0,2
6840,219.0,141.0,2
6841,219.0,143.0,3
6842,219.0,145.0,2
6843,219.0,147.0,2
6844,219.0,148.0,2
6845,219.0,149.0,2
6846,219.0,159.0,4
6847,219.0,161.0,1
6848,219.0,163.0,3
6849,219.0,169.0,1
6850,219.0,171.0,4
6851,219.0,177.0,4
6852,219.0,182.1,2
6853,219.0,183.1,2
6854,219.0,185.0,1
6855,219.0,187.0,1
6856,219.0,189.0,2
6857,219.0,199.1,2
6858,219.0,200.1,2
6859,219.0,201.0,2
6860,219.0,201.1,2
6861,219.0,203.0,1
6862,219.0,213.0,1
6863,219.1,57.1,1
6864,219.1,69.1,1
6865,219.1,71.1,1
6866,219.1,81.1,1
6867,219.1,83.1,1
6868,219.1,85.1,1
6869,219.1,93.1,1
6870,219.1,95.1,1
6871,219.1,97.1,1
6872,219.1,105.1,1
6873,219.1,107.1,1
6874,219.1,109.1,1
6875,219.1,121.1,1
6876,219.1,135.1,1
6877,219.1,145.1,1
6878,219.1,151.1,1
6879,219.1,163.1,1
6880,219.1,165.1,1
6881,219.1,177.1,1
6882,219.1,179.1,1
6883,219.1,191.1,1
6884,219.1,201.1,1
6885,219.1,205.1,1
6886,219.2,55.1,1
6887,219.2,57.0,2
6888,219.2,67.1,5
6889,219.2,67.2,1
6890,219.2,68.3,1
6891,219.2,70.3,1
6892,219.2,70.5,1
6893,219.2,74.3,1
6894,219.2,79.1,4
6895,219.2,81.1,6
6896,219.2,82.4,1
6897,219.2,89.1,1
6898,219.2,91.1,6
6899,219.2,91.3,1
6900,219.2,93.1,6
6901,219.2,94.1,1
6902,219.2,95.1,5
6903,219.2,105.1,5
6904,219.2,107.1,3
6905,219.2,109.8,1
6906,219.2,119.1,6
6907,219.2,121.1,2
6908,219.2,131.1,4
6909,219.2,133.1,3
6910,219.2,140.2,1
6911,219.2,145.1,1
6912,219.2,173.1,1
6913,219.2,179.1,1
6914,219.2,189.1,1
6915,219.2,191.4,1
6916,219.2,195.1,1
6917,220.1,145.0,2
6918,220.1,163.0,2
6919,220.1,177.1,2
6920,220.1,187.1,1
6921,220.2,57.1,1
6922,220.2,71.1,1
6923,220.2,85.1,1
6924,220.2,87.0,1
6925,220.2,89.1,1
6926,220.2,121.1,1
6927,220.2,133.1,1
6928,220.2,147.1,1
6929,220.2,165.1,1
6930,220.2,176.1,1
6931,220.2,177.1,1
6932,220.2,202.2,2
6933,220.9,67.1,1
6934,220.9,81.1,1
6935,220.9,91.0,2
6936,220.9,95.1,1
6937,220.9,105.1,1
6938,220.9,119.1,1
6939,220.9,121.1,1
6940,220.9,123.1,1
6941,220.9,147.1,1
6942,220.9,165.1,1
6943,220.9,177.0,1
6944,220.9,182.1,1
6945,221.0,67.1,1
6946,221.0,81.1,1
6947,221.0,95.1,1
6948,221.0,105.1,1
6949,221.0,119.1,1
6950,221.0,121.1,1
6951,221.0,123.1,1
6952,221.0,147.1,1
6953,221.0,165.1,1
6954,221.0,220.9,1
6955,221.1,55.1,6
6956,221.1,57.1,3
6957,221.1,67.1,8
6958,221.1,69.0,3
6959,221.1,69.1,8
6960,221.1,70.1,1
6961,221.1,71.1,3
6962,221.1,73.0,1
6963,221.1,79.1,7
6964,221.1,81.1,8
6965,221.1,82.1,1
6966,221.1,83.0,4
6967,221.1,83.1,5
6968,221.1,85.1,3
6969,221.1,87.0,1
6970,221.1,89.1,5
6971,221.1,89.8,1
6972,221.1,91.0,1
6973,221.1,91.1,7
6974,221.1,91.5,1
6975,221.1,93.1,8
6976,221.1,95.0,5
6977,221.1,95.1,9
6978,221.1,97.1,7
6979,221.1,102.1,6
6980,221.1,105.0,1
6981,221.1,105.1,7
6982,221.1,107.1,8
6983,221.1,109.1,13
6984,221.1,111.1,2
6985,221.1,117.1,12
6986,221.1,119.1,8
6987,221.1,121.1,11
6988,221.1,123.1,8
6989,221.1,124.0,1
6990,221.1,124.1,2
6991,221.1,125.1,3
6992,221.1,129.1,3
6993,221.1,131.1,7
6994,221.1,133.1,17
6995,221.1,135.1,11
6996,221.1,137.1,6
6997,221.1,138.1,1
6998,221.1,139.1,3
6999,221.1,142.1,1
7000,221.1,143.1,7
7001,221.1,144.1,3
7002,221.1,145.1,7
7003,221.1,147.1,9
7004,221.1,149.1,3
7005,221.1,151.1,3
7006,221.1,155.1,7
7007,221.1,156.1,3
7008,221.1,157.1,7
7009,221.1,158.1,3
7010,221.1,159.1,9
7011,221.1,161.1,10
7012,221.1,163.1,2
7013,221.1,165.1,5
7014,221.1,167.1,4
7015,221.1,169.1,7
7016,221.1,170.1,2
7017,221.1,171.1,8
7018,221.1,173.1,8
7019,221.1,175.1,9
7020,221.1,177.1,9
7021,221.1,181.1,6
7022,221.1,182.1,6
7023,221.1,183.1,6
7024,221.1,185.1,7
7025,221.1,187.1,8
7026,221.1,189.1,2
7027,221.1,190.1,3
7028,221.1,193.1,3
7029,221.1,195.1,7
7030,221.1,196.1,2
7031,221.1,197.1,6
7032,221.1,199.1,6
7033,221.1,200.1,1
7034,221.1,201.1,1
7035,221.1,201.2,4
7036,221.1,202.1,1
7037,221.1,203.1,4
7038,221.1,207.1,4
7039,221.1,209.1,6
7040,221.1,211.1,6
7041,221.1,213.1,2
7042,221.1,213.2,2
7043,221.1,217.2,1
7044,221.2,55.1,6
7045,221.2,56.7,1
7046,221.2,57.1,2
7047,221.2,59.0,1
7048,221.2,67.1,9
7049,221.2,69.0,3
7050,221.2,69.1,9
7051,221.2,79.1,8
7052,221.2,81.0,2
7053,221.2,81.1,11
7054,221.2,83.0,4
7055,221.2,83.1,7
7056,221.2,85.1,2
7057,221.2,89.1,5
7058,221.2,91.0,1
7059,221.2,91.1,10
7060,221.2,93.1,13
7061,221.2,94.0,2
7062,221.2,95.0,6
7063,221.2,95.1,13
7064,221.2,97.1,6
7065,221.2,101.1,1
7066,221.2,105.1,13
7067,221.2,107.1,13
7068,221.2,109.1,16
7069,221.2,111.1,2
7070,221.2,117.1,7
7071,221.2,119.1,14
7072,221.2,121.1,15
7073,221.2,123.1,10
7074,221.2,125.1,2
7075,221.2,128.3,1
7076,221.2,129.1,1
7077,221.2,131.1,11
7078,221.2,133.1,16
7079,221.2,135.1,15
7080,221.2,136.1,2
7081,221.2,137.1,5
7082,221.2,139.1,1
7083,221.2,141.1,1
7084,221.2,143.1,12
7085,221.2,144.1,2
7086,221.2,145.1,13
7087,221.2,147.1,16
7088,221.2,149.1,3
7089,221.2,150.1,2
7090,221.2,151.1,5
7091,221.2,155.1,7
7092,221.2,156.1,3
7093,221.2,157.1,12
7094,221.2,158.1,2
