,parent,daughter,count
153606,219.18,121.1,10
153610,219.18,123.12,8
153620,219.18,131.09,8
153623,219.18,133.1,8
153627,219.18,135.12,8
153638,219.18,143.09,8
153641,219.18,145.1,8
153644,219.18,147.12,8
153647,219.18,149.13,8
153657,219.18,159.12,8
153661,219.18,161.13,8
153676,219.18,173.13,9
153681,219.18,175.15,8
153699,219.18,185.13,8
154289,220.12,67.05,8
154294,220.12,69.07,8
154307,220.12,81.07,8
154330,220.12,93.07,9
154332,220.12,95.05,8
154347,220.12,105.07,8
154365,220.12,117.07,8
154372,220.12,121.1,8
154374,220.12,123.08,8
154382,220.12,128.06,8
154383,220.12,129.07,8
154386,220.12,131.08,9
154393,220.12,133.1,8
154396,220.12,135.08,8
154410,220.12,144.09,8
154413,220.12,145.1,8
154419,220.12,147.12,8
154432,220.12,156.09,8
154433,220.12,157.1,8
154437,220.12,159.12,8
154458,220.12,169.1,8
154459,220.12,170.11,8
154487,220.12,181.1,8
154489,220.12,182.11,8
154496,220.12,185.13,8
154535,220.12,209.13,8
154539,220.12,211.15,8
154884,220.93,90.98,26
154885,220.93,91.05,8
154892,220.93,93.07,8
155066,220.93,182.12,10
155068,220.93,183.12,8
155626,221.13,55.05,12
155627,221.13,55.06,11
155640,221.13,57.07,19
155645,221.13,59.05,8
155670,221.13,67.05,17
155671,221.13,67.06,10
155675,221.13,69.03,12
155676,221.13,69.07,24
155678,221.13,71.05,9
155693,221.13,79.05,19
155699,221.13,81.07,24
155706,221.13,83.05,16
155709,221.13,83.09,17
155713,221.13,85.06,10
155727,221.13,89.06,10
155735,221.13,91.05,22
155740,221.13,93.07,24
155742,221.13,95.05,24
155743,221.13,95.08,13
155744,221.13,95.09,12
155747,221.13,97.06,12
155748,221.13,97.07,9
155768,221.13,105.07,24
155773,221.13,107.08,14
155774,221.13,107.09,12
155780,221.13,109.06,14
155781,221.13,109.07,8
155782,221.13,109.1,24
155789,221.13,111.08,12
155801,221.13,117.07,20
155807,221.13,119.08,15
155808,221.13,119.09,11
155811,221.13,120.09,8
155812,221.13,121.06,14
155814,221.13,121.1,24
155817,221.13,123.08,22
155819,221.13,123.12,20
155833,221.13,128.06,11
155835,221.13,129.07,22
155838,221.13,130.08,10
155840,221.13,131.08,16
155841,221.13,131.09,12
155844,221.13,133.06,9
155848,221.13,133.1,24
155851,221.13,135.08,21
155852,221.13,135.12,22
155854,221.13,137.09,8
155855,221.13,137.1,11
155860,221.13,139.11,9
155863,221.13,142.08,18
155866,221.13,143.08,13
155867,221.13,143.09,11
155869,221.13,144.09,17
155873,221.13,145.1,24
155878,221.13,147.08,15
155880,221.13,147.12,24
155884,221.13,149.09,10
155885,221.13,149.1,10
155886,221.13,149.13,11
155895,221.13,155.08,12
155896,221.13,155.09,10
155900,221.13,156.09,20
155904,221.13,157.1,24
155906,221.13,158.11,18
155907,221.13,159.08,12
155908,221.13,159.12,24
155912,221.13,161.09,11
155913,221.13,161.1,11
155914,221.13,161.13,22
155915,221.13,163.11,15
155919,221.13,165.09,11
155923,221.13,167.08,8
155927,221.13,168.09,9
155929,221.13,169.1,23
155930,221.13,170.11,16
155932,221.13,171.12,18
155933,221.13,172.12,9
155936,221.13,173.09,9
155938,221.13,173.13,23
155942,221.13,175.11,14
155943,221.13,175.15,21
155956,221.13,181.1,20
155957,221.13,181.12,9
155958,221.13,182.11,16
155960,221.13,183.12,21
155961,221.13,184.12,9
155966,221.13,185.13,24
155970,221.13,187.11,10
155971,221.13,187.15,21
155973,221.13,189.13,13
155978,221.13,191.14,12
155980,221.13,193.1,14
155983,221.13,194.11,12
155985,221.13,195.12,17
155987,221.13,196.12,12
155990,221.13,197.13,22
155992,221.13,199.11,8
155994,221.13,199.15,21
155999,221.13,201.16,16
156003,221.13,203.14,13
156008,221.13,207.12,12
156014,221.13,209.13,21
156018,221.13,211.15,22
156020,221.13,213.13,8
156021,221.13,213.16,15
156025,221.13,215.14,9
156028,221.13,217.16,10
156047,221.14,55.06,13
156051,221.14,57.07,29
156066,221.14,67.06,10
156069,221.14,69.07,26
156072,221.14,71.09,36
156080,221.14,73.03,18
156081,221.14,73.06,11
156082,221.14,73.07,26
156095,221.14,80.06,11
156099,221.14,81.07,17
156106,221.14,83.09,38
156112,221.14,85.1,47
156116,221.14,86.1,8
156119,221.14,87.04,55
156121,221.14,89.06,57
156125,221.14,90.06,36
156127,221.14,91.05,10
156129,221.14,91.08,9
156135,221.14,93.07,13
156141,221.14,95.09,17
156145,221.14,97.1,46
156150,221.14,99.12,38
156157,221.14,102.07,25
156167,221.14,105.07,8
156173,221.14,107.07,41
156180,221.14,109.1,12
156184,221.14,111.07,10
156186,221.14,111.12,44
156189,221.14,113.06,13
156190,221.14,113.13,14
156198,221.14,117.09,50
156208,221.14,119.09,8
156214,221.14,121.1,9
156222,221.14,124.08,25
156229,221.14,125.13,14
156233,221.14,127.15,8
156239,221.14,131.07,51
156243,221.14,133.08,15
156244,221.14,133.09,50
156249,221.14,134.09,26
156250,221.14,135.08,8
156273,221.14,145.1,8
156276,221.14,146.09,21
156280,221.14,147.08,8
156294,221.14,155.1,24
156305,221.14,159.12,8
156312,221.14,161.12,26
156320,221.14,165.09,9
156338,221.14,175.1,37
156346,221.14,177.11,65
156351,221.14,178.12,10
156365,221.14,184.07,10
156396,221.14,199.13,23
156412,221.14,207.64,16
156455,221.15,55.05,16
156456,221.15,55.06,12
156468,221.15,57.07,24
156496,221.15,67.05,19
156497,221.15,67.06,13
156501,221.15,69.03,11
156502,221.15,69.07,28
156504,221.15,71.05,15
156514,221.15,79.05,26
156522,221.15,81.07,32
156530,221.15,83.05,18
156533,221.15,83.09,24
156539,221.15,85.06,12
156548,221.15,89.06,9
156554,221.15,91.05,27
156558,221.15,93.07,32
156561,221.15,95.05,26
156562,221.15,95.08,18
156563,221.15,95.09,13
156565,221.15,97.06,15
156566,221.15,97.07,9
156567,221.15,97.1,11
156586,221.15,105.07,30
156589,221.15,107.08,20
156590,221.15,107.09,13
156596,221.15,109.06,15
156597,221.15,109.07,8
156599,221.15,109.1,31
156606,221.15,111.08,18
156622,221.15,117.07,23
156629,221.15,119.08,19
156630,221.15,119.09,13
156633,221.15,121.06,14
156636,221.15,121.1,31
156641,221.15,123.08,26
156643,221.15,123.12,19
156666,221.15,129.07,20
156672,221.15,131.08,17
156673,221.15,131.09,11
156679,221.15,133.1,30
156683,221.15,135.08,23
156684,221.15,135.12,26
156686,221.15,137.09,11
156687,221.15,137.1,12
156694,221.15,139.11,10
156702,221.15,142.08,11
156707,221.15,143.08,16
156708,221.15,143.09,11
156710,221.15,144.09,11
156714,221.15,145.1,31
156719,221.15,147.08,17
156722,221.15,147.12,27
156728,221.15,149.09,12
156729,221.15,149.1,8
156730,221.15,149.13,14
156732,221.15,151.07,10
156744,221.15,155.09,8
156749,221.15,156.09,13
156752,221.15,157.1,30
156755,221.15,158.11,9
156758,221.15,159.08,9
156759,221.15,159.12,26
156763,221.15,161.09,10
156764,221.15,161.1,10
156765,221.15,161.13,25
156767,221.15,163.11,18
156770,221.15,165.09,19
156782,221.15,167.11,12
156786,221.15,169.1,18
156788,221.15,170.11,8
156792,221.15,171.12,18
156800,221.15,173.13,24
156805,221.15,175.11,13
156806,221.15,175.15,23
156813,221.15,177.13,9
156821,221.15,181.1,15
156822,221.15,181.12,13
156823,221.15,182.11,8
156826,221.15,183.12,17
156833,221.15,185.13,24
156838,221.15,187.15,17
156841,221.15,189.13,12
156847,221.15,191.14,11
156850,221.15,193.1,8
156857,221.15,195.12,15
156863,221.15,197.13,18
156870,221.15,199.15,18
156875,221.15,201.16,11
156879,221.15,203.14,17
156887,221.15,207.12,10
156889,221.15,207.14,12
156895,221.15,209.13,15
156896,221.15,209.15,8
156899,221.15,211.15,16
156905,221.15,213.16,10
158501,222.94,84.96,11
158566,222.94,158.93,11
158585,222.94,176.94,9
158611,222.94,204.93,11
158817,223.06,57.03,9
158821,223.06,61.03,8
158826,223.06,69.03,9
158830,223.06,71.01,8
158835,223.06,73.03,8
158837,223.06,81.03,8
158843,223.06,85.03,8
158846,223.06,87.04,8
158853,223.06,97.03,8
158855,223.06,99.04,8
158863,223.06,109.03,8
158867,223.06,115.04,8
158879,223.06,127.04,8
158884,223.06,133.05,8
158890,223.06,145.05,8
158904,223.06,163.06,8
159482,223.15,53.04,9
159491,223.15,55.05,13
159492,223.15,55.06,15
159506,223.15,57.07,23
159513,223.15,59.05,9
159542,223.15,67.05,19
159543,223.15,67.06,15
159548,223.15,69.03,15
159549,223.15,69.07,29
159553,223.15,71.05,14
159570,223.15,79.05,24
159578,223.15,81.07,29
159584,223.15,83.05,21
159586,223.15,83.09,22
159590,223.15,85.06,10
159604,223.15,89.06,11
159612,223.15,91.05,28
159618,223.15,93.07,29
159621,223.15,95.05,29
159622,223.15,95.08,15
159623,223.15,95.09,18
159627,223.15,97.06,13
159628,223.15,97.07,13
159629,223.15,97.1,9
159653,223.15,105.07,29
159660,223.15,107.08,14
159661,223.15,107.09,18
159667,223.15,109.06,15
159668,223.15,109.07,13
159669,223.15,109.1,29
159676,223.15,111.08,15
159692,223.15,117.07,27
159701,223.15,119.08,15
159702,223.15,119.09,16
159705,223.15,120.09,10
159706,223.15,121.06,14
159709,223.15,121.1,29
159713,223.15,123.08,25
159715,223.15,123.12,26
159721,223.15,125.1,8
159730,223.15,128.06,13
159732,223.15,129.07,27
159735,223.15,130.08,13
159738,223.15,131.08,16
159739,223.15,131.09,17
159743,223.15,133.06,11
159747,223.15,133.1,29
159752,223.15,135.08,26
159754,223.15,135.12,28
159756,223.15,137.09,9
159757,223.15,137.1,14
159762,223.15,139.11,11
159765,223.15,141.07,8
159766,223.15,142.08,23
159770,223.15,143.08,13
159771,223.15,143.09,16
159773,223.15,144.09,22
159776,223.15,145.1,29
159782,223.15,147.08,18
159783,223.15,147.12,29
159787,223.15,149.09,10
159788,223.15,149.1,15
159789,223.15,149.13,17
159800,223.15,155.08,12
159801,223.15,155.09,15
159805,223.15,156.09,25
159809,223.15,157.1,29
159811,223.15,158.11,20
159812,223.15,159.08,14
159813,223.15,159.12,29
159817,223.15,160.12,8
159818,223.15,161.09,11
159819,223.15,161.1,15
159821,223.15,161.13,29
159822,223.15,163.11,20
159827,223.15,165.09,11
159831,223.15,167.08,9
159834,223.15,167.11,8
159835,223.15,168.09,10
159837,223.15,169.1,29
159839,223.15,170.11,20
159842,223.15,171.12,23
159844,223.15,172.12,11
159847,223.15,173.09,10
159849,223.15,173.13,29
159855,223.15,175.11,15
159856,223.15,175.15,27
159874,223.15,181.1,26
159875,223.15,181.12,9
159877,223.15,182.11,17
159881,223.15,183.12,28
159882,223.15,184.12,11
159888,223.15,185.13,29
159890,223.15,187.11,14
159891,223.15,187.15,26
159895,223.15,189.13,15
159900,223.15,191.14,14
159903,223.15,193.1,18
159906,223.15,194.11,17
159908,223.15,195.12,22
159910,223.15,196.12,13
159914,223.15,197.13,28
159918,223.15,199.11,10
159921,223.15,199.15,27
159926,223.15,201.13,8
159927,223.15,201.16,21
159932,223.15,203.14,13
159939,223.15,207.12,15
159946,223.15,209.13,27
159948,223.15,210.14,10
159950,223.15,211.15,28
159953,223.15,213.13,10
159954,223.15,213.16,19
159958,223.15,215.14,9
159961,223.15,217.16,12
159970,223.15,221.13,21
159972,223.15,221.15,14
161549,225.11,85.03,9
161565,225.11,97.03,9
161577,225.11,109.03,8
162159,225.16,53.04,8
162164,225.16,55.05,10
162165,225.16,55.06,12
162179,225.16,57.07,21
162184,225.16,59.05,8
162204,225.16,67.05,13
162205,225.16,67.06,12
162209,225.16,69.03,9
162210,225.16,69.07,23
162213,225.16,71.05,11
162230,225.16,79.05,18
162237,225.16,81.07,25
162243,225.16,83.05,17
162245,225.16,83.09,18
162250,225.16,85.06,8
162260,225.16,89.06,8
162267,225.16,91.05,22
162272,225.16,93.07,23
162276,225.16,95.05,21
162277,225.16,95.08,11
162278,225.16,95.09,15
162282,225.16,97.06,9
162283,225.16,97.07,9
162284,225.16,97.1,11
162302,225.16,105.07,23
162307,225.16,107.08,11
162308,225.16,107.09,14
162313,225.16,109.06,11
162314,225.16,109.07,9
162315,225.16,109.1,23
162321,225.16,111.08,10
162333,225.16,117.07,22
162338,225.16,119.08,12
162339,225.16,119.09,14
162341,225.16,120.09,9
162342,225.16,121.06,9
162345,225.16,121.1,23
162349,225.16,123.08,20
162351,225.16,123.12,22
162363,225.16,128.06,10
162365,225.16,129.07,21
162368,225.16,130.08,11
162370,225.16,131.08,12
162371,225.16,131.09,14
162375,225.16,133.06,8
162379,225.16,133.1,23
162382,225.16,135.08,17
162383,225.16,135.12,23
162387,225.16,137.1,10
162392,225.16,139.11,8
162396,225.16,142.08,15
162398,225.16,143.08,10
162399,225.16,143.09,13
162400,225.16,144.09,16
162404,225.16,145.1,23
162409,225.16,147.08,13
162410,225.16,147.12,23
162415,225.16,149.09,8
162416,225.16,149.1,8
162417,225.16,149.13,18
162427,225.16,155.08,10
162428,225.16,155.09,11
162431,225.16,156.09,16
162433,225.16,157.1,23
162435,225.16,158.11,16
162436,225.16,159.08,11
162437,225.16,159.12,23
162442,225.16,161.09,8
162443,225.16,161.1,8
162444,225.16,161.13,23
162446,225.16,163.11,15
162447,225.16,163.15,11
162459,225.16,169.1,23
162460,225.16,170.11,15
162462,225.16,171.12,18
162464,225.16,172.12,10
162466,225.16,173.09,8
162468,225.16,173.13,23
162471,225.16,175.11,10
162472,225.16,175.15,23
162485,225.16,181.1,19
162488,225.16,182.11,12
162491,225.16,183.12,20
162492,225.16,184.12,10
162495,225.16,185.13,23
162497,225.16,187.11,9
162498,225.16,187.15,23
162501,225.16,189.13,11
162502,225.16,189.16,8
162508,225.16,191.14,12
162511,225.16,193.1,15
162514,225.16,194.11,13
162516,225.16,195.12,12
162517,225.16,196.12,10
162520,225.16,197.13,22
162523,225.16,199.11,8
162524,225.16,199.15,22
162530,225.16,201.16,18
162533,225.16,203.14,8
162540,225.16,207.12,10
162545,225.16,209.13,18
162547,225.16,210.14,8
162549,225.16,211.15,21
162552,225.16,213.16,18
162558,225.16,217.16,9
162567,225.16,221.13,13
162569,225.16,221.15,8
162573,225.16,223.15,17
164202,227.13,55.05,10
164206,227.13,57.03,15
164214,227.13,61.03,13
164218,227.13,67.05,21
164221,227.13,69.03,12
164222,227.13,69.07,26
164226,227.13,71.05,12
164227,227.13,71.09,17
164234,227.13,73.03,21
164237,227.13,79.05,22
164240,227.13,81.07,29
164244,227.13,83.05,14
164246,227.13,83.09,27
164249,227.13,85.03,27
164252,227.13,85.1,11
164262,227.13,91.04,22
164263,227.13,91.05,13
164269,227.13,93.07,30
164274,227.13,95.05,14
164275,227.13,95.08,23
164276,227.13,95.09,9
164277,227.13,97.03,27
164278,227.13,97.06,16
164281,227.13,97.1,17
164282,227.13,99.04,12
164294,227.13,105.07,15
164298,227.13,107.05,16
164299,227.13,107.08,23
164306,227.13,109.1,23
164312,227.13,111.08,12
164313,227.13,111.12,10
164320,227.13,117.07,13
164326,227.13,119.08,17
164331,227.13,121.06,17
164332,227.13,121.1,28
164336,227.13,123.12,15
164338,227.13,125.06,10
164344,227.13,127.04,9
164349,227.13,131.08,10
164355,227.13,133.1,17
164359,227.13,135.12,34
164366,227.13,139.07,11
164369,227.13,139.11,9
164383,227.13,145.1,24
164392,227.13,149.13,8
164423,227.13,163.11,32
164466,227.13,181.12,19
164509,227.13,209.12,11
164546,227.14,55.05,10
164551,227.14,57.07,9
164569,227.14,67.05,10
164571,227.14,69.03,9
164572,227.14,69.07,12
164585,227.14,79.05,12
164590,227.14,81.07,12
164592,227.14,83.05,9
164594,227.14,83.09,8
164598,227.14,85.06,8
164608,227.14,91.05,12
164611,227.14,93.07,13
164613,227.14,95.05,11
164614,227.14,95.08,12
164618,227.14,97.06,10
164628,227.14,105.07,12
164631,227.14,107.08,10
164635,227.14,109.06,11
164637,227.14,109.1,11
164641,227.14,111.08,9
164650,227.14,117.07,11
164652,227.14,119.08,12
164657,227.14,121.06,11
164659,227.14,121.1,12
164660,227.14,123.08,10
164662,227.14,123.12,9
164671,227.14,128.06,9
164672,227.14,129.07,11
164674,227.14,130.08,8
164675,227.14,131.08,11
164681,227.14,133.1,12
164685,227.14,135.08,12
164686,227.14,135.12,10
164690,227.14,137.09,8
164699,227.14,142.08,12
164701,227.14,143.08,10
164703,227.14,144.09,10
164706,227.14,145.1,12
164712,227.14,147.08,12
164713,227.14,147.12,12
164719,227.14,149.09,9
164730,227.14,155.08,9
164733,227.14,156.09,10
164734,227.14,157.1,12
164735,227.14,158.11,8
164737,227.14,159.08,10
164738,227.14,159.12,12
164743,227.14,161.09,9
164745,227.14,161.13,10
164747,227.14,163.11,9
164755,227.14,167.08,8
164763,227.14,169.1,11
164764,227.14,170.11,10
164768,227.14,171.12,9
164772,227.14,173.09,8
164774,227.14,173.13,10
164777,227.14,175.11,11
164778,227.14,175.15,9
164793,227.14,181.1,11
164795,227.14,182.11,9
164798,227.14,183.12,10
164803,227.14,185.13,12
164805,227.14,187.11,10
164806,227.14,187.15,9
164811,227.14,189.13,8
164821,227.14,194.11,8
164824,227.14,195.12,8
164825,227.14,196.12,8
164827,227.14,197.13,9
164830,227.14,199.11,10
164831,227.14,199.15,10
164835,227.14,201.13,8
164852,227.14,209.13,12
164857,227.14,211.15,11
164860,227.14,213.13,9
164861,227.14,213.16,8
164878,227.14,223.15,9
165234,227.18,55.06,8
165240,227.18,57.07,11
165253,227.18,67.05,9
165254,227.18,67.06,10
165258,227.18,69.07,15
165262,227.18,71.05,10
165273,227.18,79.05,10
165281,227.18,81.07,14
165285,227.18,83.09,13
165300,227.18,91.05,13
165303,227.18,93.07,14
165305,227.18,95.05,10
165307,227.18,95.09,10
165313,227.18,97.1,12
165324,227.18,105.07,13
165329,227.18,107.09,11
165332,227.18,109.1,14
165335,227.18,111.08,9
165348,227.18,117.07,10
165352,227.18,119.09,11
165358,227.18,121.1,14
165362,227.18,123.12,13
165372,227.18,129.07,10
165375,227.18,131.09,10
165382,227.18,133.1,13
165384,227.18,135.08,8
165385,227.18,135.12,14
165388,227.18,137.13,8
165399,227.18,143.09,8
165406,227.18,145.1,13
165412,227.18,147.12,13
165416,227.18,149.13,11
165427,227.18,157.1,12
165432,227.18,159.12,13
165436,227.18,161.13,11
165439,227.18,163.11,8
165440,227.18,163.15,9
165448,227.18,169.1,10
165451,227.18,171.12,13
165457,227.18,173.13,13
165462,227.18,175.15,11
165487,227.18,185.13,13
165492,227.18,187.15,11
165496,227.18,189.16,8
165518,227.18,199.15,12
165520,227.18,201.16,8
165547,227.18,213.16,10
166291,228.13,69.07,9
166299,228.13,79.05,8
166301,228.13,81.07,8
166303,228.13,83.09,8
166316,228.13,93.07,8
166333,228.13,109.1,8
166345,228.13,121.1,8
166355,228.13,135.12,8
166392,228.13,227.13,8
167540,229.14,69.07,10
167554,229.14,81.07,10
167557,229.14,83.05,8
167559,229.14,83.09,9
167561,229.14,85.03,8
167571,229.14,91.05,9
167573,229.14,93.07,10
167577,229.14,95.09,8
167583,229.14,97.1,9
167595,229.14,105.07,8
167602,229.14,109.1,9
167618,229.14,121.1,10
167620,229.14,123.12,9
167637,229.14,135.12,8
167647,229.14,147.12,8
167729,229.16,55.05,10
167736,229.16,57.07,11
167748,229.16,67.05,11
167752,229.16,69.03,9
167753,229.16,69.07,13
167756,229.16,71.05,10
167768,229.16,79.05,11
167772,229.16,81.07,13
167775,229.16,83.05,9
167777,229.16,83.09,8
167781,229.16,85.06,10
167791,229.16,91.05,11
167793,229.16,93.07,13
167794,229.16,95.05,10
167795,229.16,95.08,10
167799,229.16,97.06,8
167812,229.16,105.07,13
167815,229.16,107.08,10
167818,229.16,109.06,10
167819,229.16,109.1,12
167823,229.16,111.08,10
167833,229.16,117.07,11
167835,229.16,119.08,12
167839,229.16,121.06,9
167841,229.16,121.1,13
167844,229.16,123.08,11
167845,229.16,123.12,8
167855,229.16,128.06,8
167856,229.16,129.07,9
167860,229.16,131.08,12
167865,229.16,133.1,13
167868,229.16,135.08,13
167869,229.16,135.12,10
167872,229.16,137.09,9
167885,229.16,142.08,9
167886,229.16,143.08,10
167888,229.16,144.09,9
167891,229.16,145.1,12
167896,229.16,147.08,12
167897,229.16,147.12,12
167901,229.16,149.09,9
167915,229.16,155.08,9
167919,229.16,156.09,10
167921,229.16,157.1,12
167922,229.16,158.11,8
167925,229.16,159.08,11
167926,229.16,159.12,13
167930,229.16,161.09,9
167932,229.16,161.13,10
167935,229.16,163.11,9
167940,229.16,165.09,8
167951,229.16,169.1,10
167952,229.16,170.11,9
167955,229.16,171.12,8
167959,229.16,173.09,8
167961,229.16,173.13,11
167966,229.16,175.11,10
167972,229.16,177.13,8
167981,229.16,181.1,9
167983,229.16,182.11,8
167992,229.16,185.13,10
167994,229.16,187.11,12
167995,229.16,187.15,10
167997,229.16,189.13,8
168018,229.16,196.12,8
168021,229.16,197.13,8
168024,229.16,199.11,8
168028,229.16,201.13,11
168045,229.16,209.13,8
168049,229.16,211.15,11
168053,229.16,213.16,8
168058,229.16,215.14,10
168353,229.2,69.07,10
168368,229.2,81.07,11
168372,229.2,83.09,9
168381,229.2,91.05,8
168384,229.2,93.07,9
168388,229.2,95.09,9
168392,229.2,97.1,9
168398,229.2,105.07,9
168399,229.2,107.09,9
168402,229.2,109.1,9
168413,229.2,119.09,10
168417,229.2,121.1,9
168420,229.2,123.12,9
168427,229.2,131.09,9
168430,229.2,133.1,9
168433,229.2,135.12,9
168443,229.2,145.1,9
168445,229.2,147.12,9
168448,229.2,149.13,9
168457,229.2,157.1,8
168460,229.2,159.12,9
168463,229.2,161.13,9
168467,229.2,163.15,8
168472,229.2,171.12,9
168475,229.2,173.13,9
168479,229.2,175.15,8
168489,229.2,185.13,8
168491,229.2,187.15,8
168506,229.2,199.15,8
168584,229.65,80.06,10
168586,229.65,83.09,11
168587,229.65,85.1,12
168591,229.65,87.04,13
168592,229.65,89.06,15
168593,229.65,90.06,15
168597,229.65,97.1,20
168599,229.65,99.12,16
168600,229.65,102.07,22
168607,229.65,107.07,15
168611,229.65,111.07,10
168612,229.65,111.12,22
168614,229.65,113.06,9
168618,229.65,117.09,23
168624,229.65,124.08,23
168629,229.65,131.07,23
168630,229.65,133.09,23
168633,229.65,134.09,23
168640,229.65,146.09,20
168646,229.65,155.1,23
168652,229.65,161.12,15
168661,229.65,175.1,19
168664,229.65,177.11,23
168667,229.65,178.12,10
168677,229.65,199.13,22
168683,229.65,207.64,16
168689,229.65,221.14,23
169738,231.14,57.07,8
